11/192,324;;Canada;A solar panel overlay for mounting on an underlying roof deck comprises a substrate and at least one row of photovoltaic cells on the substrate. The photovoltaic cells define a solar collecting surface having an appearance mimicking that of the underlying roof deck. A solar panel overlay assembly comprising a plurality of interconnect solar panel overlays is also provided.;;;
11/558,659;;Germany;The present invention relates to a method for establishing a sensor network having multiple sensor nodes, sensor nodes being able to connect to one another to transmit sensor data to a central receiving node, and information, in particular time information, being in stored in every sensor node from other neighboring sensor nodes lying in the reception area of a sensor node, on the basis of which a sensor node determines when to connect to another sensor node, initial information in the sensor node (S2) being formed by information from a mobile installation device (MGW), which is transmitted into a new sensor node (S2) during the installation thereof, the information particularly being provided in the form of a table.;;;
11/515,094;;China;The device disclosed herein is a double jointed mounting for a solar panel which enables the solar panel to move so that its orientation with the sun is optimal for the collection of sunlight for the subsequent conversion to electrical energy. The double jointed mounting consists of a mount housing which contains two ball and socket joints located at either end of the mount housing. The solar panel can rotate independently about either ball and socket joint to maintain the optimal position for the collection of solar energy.;;;
11/711,522;;Great Britain;A solar roof tile comprising an elongate unit whose length is a multiple of the length of a standard roof tile so that it may be substituted for a corresponding number of such tiles, and comprises an elongate trough-shaped member which is adapted to house a heat exchanger including fluid conduits, and a co-operating cover-plate which includes an aperture adapted to receive a transparent cover for the trough-shaped member, or a photovoltaic collector.;;;
11/804,698;;Great Britain;Apparatus is provided for securing solar energy collection devices to a roof. A plurality of rails (103, 104) are provided. Each rail is attachable to a roof (102) at mutually displaced positions and defines a rail slot (702, 915). Attachment devices (917) are provided, each configured to engage with a rail slot (702, 915) such that in a first condition the devices are free to move along the slot and in the second condition the devices are secured within the slot. The attachment devices (917) include an engaging portion (919) that protrudes from the slot to engage with a solar energy collection device.;;;
12/090,358;;Germany;The invention relates to a solar power system comprising a plurality of mounting supports (50), a plurality of photovoltaic modules (1) mounted on the mounting supports (50), a plurality of holding elements (60, 100) for holding the photovoltaic modules (1) on the mounting supports (50) and a plurality of electric connecting elements (60) for electrically interconnecting the photovoltaic modules, and wherein the electric connecting elements (60) comprise two electrically contacting connecting plugs (40-43, 70-74) which can be plugged together and which are designed such that they are plugged together with the mounting movement of the respective photovoltaic module when mounting it on a mounting support (50). According to the invention the photovoltaic modules (1) are each bordered at the edge at least in sections by a holding frame (10) made of a plastic, wherein mechanical connecting means (30) and at least one connecting plug (40-43, 70-74) are integrated in the holding frame (10) and wherein the mechanical connecting means (30) each interact with an associated holding element (60, 100) in a positive fitting manner.;;;
12/090,358;;Germany;The invention relates to a solar power system comprising a plurality of mounting supports (50), a plurality of photovoltaic modules (1) mounted on the mounting supports (50), a plurality of holding elements (60, 100) for holding the photovoltaic modules (1) on the mounting supports (50) and a plurality of electric connecting elements (60) for electrically interconnecting the photovoltaic modules, and wherein the electric connecting elements (60) comprise two electrically contacting connecting plugs (40-43, 70-74) which can be plugged together and which are designed such that they are plugged together with the mounting movement of the respective photovoltaic module when mounting it on a mounting support (50). According to the invention the photovoltaic modules (1) are each bordered at the edge at least in sections by a holding frame (10) made of a plastic, wherein mechanical connecting means (30) and at least one connecting plug (40-43, 70-74) are integrated in the holding frame (10) and wherein the mechanical connecting means (30) each interact with an associated holding element (60, 100) in a positive fitting manner.;;;
12/158,419;;Spain;The device part of the embodiment over the tiles (14) with wide openings(15) which mainly involves, openings (15) in which are houses both irregular bodies (1-13), of transparent glass, hermetically closed and vacuum filled, which establish surface continuity through the upper face with the rest of the tile (14) and in whose interior are established parabolic cylinder reflectors (2-3) which conduct solar radiation to a concentration funnel (5) which defines a semi-cylindrical channel and adapting to the heat transfer tube (6), which rests over a support cradle (7) which in turn is pressed against aforementioned tube (6) by a bellows lifting device (16), also keeping the support cradle (7) and irregular bodies (1) fixed using anchor elements (8). Thus simple mounting of the collection devices is achieved by a simple pressure coupling system, achieving close contact with the heat transfer tubes which remain hidden and protected below the tiles.;;;
11/804,697;;Great Britain;Apparatus is provided for supporting a solar energy collection device (601, 602). The apparatus is substantially wedge-shaped with a base (102) for contacting a roof surface (203) and an inclined front face (103) for supporting the device (601). The apparatus is configured such that the total weight is adjustable so as to apply an appropriate loading on the roof. In a first embodiment ballast is supplied to a ballast cavity (105). In an alternative embodiment, wedge-shaped members (903) may be selectively removed from an assembly so as to provide a desired weight distribution.;;;
12/304,836;;Germany;The invention relates to a mounting system, in particular for solar modules (1), consisting of supports (2) with a closed hollow box profile (3), with connectors (4) for solar module fastening means, and connectors (5) for roof fastening means. At least the connectors (4) for the solar module fastening means are formed from longitudinal groove pairs--or longitudinal flange pairs in or on the hollow box profile (3) that are arranged at a distance from each other. The fastening means for the solar module (1) or solar modules (1) in the area of the support consist of a clamping piece with a shaped part (8), with each shaped part (8) having at least two webs (9.1, 9.2), arranged opposite each other on the shaped part (8) whereby at least one positive click connection with one of the groove pair--or flange pairs can be made by means of the ends remote from the shaped part (8), and the shaped part (8) has at least one bore hole (11) for the insertion of a fastening bolt (14). The fastening can be carried out as a click-in and/or click-on system.;;;
12/350,339;;Great Britain;A mounting for solar panels has fixings which enable it to be easily attached to other mountings for a solar array and can be made of recycled plastic by vacuum forming.;;;
12/085,918;;Germany;The invention relates to a panel form photovoltaic frameless solar module, in particular, a large surface solar module having increased stability and strength. The aim of the invention is to produce the panel form photovoltaic solar module which is insensitive to rough climatic effects of the weather as well as effective at diffusing very high mechanical stresses in the substructure. A planar light weight reinforcement structure (5) is at least partially stuck directly to the reverse side of the material (4), for planar or curved solar modules, in the inventive panel form photovoltaic frameless solar module (1) which comprise solar cells (3), which are embedded between cover side of the material (2) and the reverse side of the material (4). Said light weight reinforcement structure (5) is embodied entirely or partially on at least two sides as a supporting frame structure (6), that is additionally reinforced. The invention can be used for commercial, panel form solar modules, in particular, for thin-walled solar module embodiments, like those produced, in particular, in glass-film-laminates.;;;
11/664,741;;Germany;The invention relates to an inverter for converting a DC voltage into an AC voltage having one or more phases, comprising an intermediate DC circuit having a first and a second DC capacitor unit connected in series between a first and a second terminal of the intermediate DC circuit, and a common earth terminal of the intermediate circuit, and at least one subcircuit for generating one phase of the alternating voltage, each subcircuit comprising: a first and a second auxiliary switch, each with a diode connected in parallel, an AC node for supplying a pulsed voltage, the first and second auxiliary switches being connected in series between the common earth terminal of the intermediate circuit and the AC node and the diodes of said power switches being connected to each other with opposite forward directions, and each of the subcircuits comprises ...;;;
12/375,644;;Spain;The invention presents a structure for the conversion of direct current electric power into alternating current electric power, characterised in that it is simple, highly efficient and minimises the problem of electromagnetic compatibility. The circuit includes, in its first preferred embodiment, six switching elements governed by a command unit, four switches forming an H-bridge (T1, T2, T3, T4) and two auxiliary switches (T5D, T6D), and two auxiliary diodes (Daux1 and Daux2). The elements of the H-bridge switch at grid frequency, whereas T5D and T6D switch at high frequency by means of pulse width modulation (PWM), or other appropriate modulation techniques. The voltage of these auxiliary switching elements (T5D, T6D) is limited topologically to half the direct current input voltage (Vin), thereby reducing switching losses and resulting in a high performance converter.;;;
12/262,209;;Korea;"The present invention relates to power supplies, and more particularly, to a power supply having a maximum power point tracking function that can reduce manufacturing costs and circuit size by using a maximum power point tracking section with a simplified circuit in a solar photovoltaic power generator supplying power using sunlight instead of using a micro controller, the maximum power point tracking section that controls power switching according to a result of integration of a value obtained by dividing a power variation by a voltage variation to track a maximum power value. A power supply having a maximum power point tracking function according to an aspect of the invention may include: a converter section switching input power, and converting the switched input power into predetermined DC power; and a maximum power point tracking section detecting a voltage and a power value of the input power, dividing a variation of the detected power by a variation of the detected voltage, integrating a result of the division, and controlling the switching operation of the converter section according to a value of the integration.";;;
12/162,187;;Japan;"A photovoltaic inverter that can respond to changes in temperature and the amount of sunlight and that can automatically start up is provided, which has a simple configuration and is inexpensive. The photovoltaic inverter has a first voltage detection means for detecting an output voltage of a photovoltaic panel; a current detection means, a control means and a driving means. It further has a model voltage storage means for storing a model voltage table of inverter start-up kick voltages produced based on variation values of an amount of sunlight, a model voltage read-out means, a second voltage detection means for detecting an inverter start-up kick voltage, and an inverter start-up control means.";;;
11/918,808;;Austria;The invention relates to a method for operating an inverter comprising a step-up device which is upstream-connected by means of an intermediate circuit and is connectable to a direct-current source with a variable reference sampling current wherein said inverter and the step-up device are provided with an efficiency optimizing working area, respectively. When the variable reference sampling current is raised and the step-up device approaches a pulse duty factor value, the intermediate circuit voltage is reduced and the variable reference sampling current is stabilized, said intermediate circuit voltage is re-raised. When the direct-current source is in a permanent operational state, the inverter and the step-up device operate in the efficiency optimizing working area thereof, respectively.;;;
12/322,897;;Germany;The present invention relates to a three-phase inverter (1) with a circuit arrangement having a DC-voltage input (2) for at least one direct voltage source, and a three-phase alternating voltage output (15) for feeding into a three-phase alternating voltage mains (19), wherein said inverter comprises a three-phase bridge circuit (20) as well as at least one divided intermediate circuit, wherein said inverter (1) is configured to be transformerless, wherein said neutral conductor (N) of the mains (19) is separated from the central point (M) of the intermediate circuit and the inverter (1) is connected to the alternating voltage mains (19) via a three-conductor connection (15).;;;
12/153,381;;Taiwan;An inverter includes at least two power sources and an uninterruptible power supply device. The at least two power sources include a mains outlet and fuel, solar energy, wind power, battery (fuel cell) based power generation devices. The uninterruptible power supply device includes a power source selector and a constant-current controller built therein. The uninterruptible power supply device has output terminals connectable to electrical appliances and input terminals connected to the at least two power sources via the power source selector and the constant-current controller. As such, the power source selector and the constant-current controller function to effect distribution and regulation of the at least two power sources for supply of constant current used by the electrical appliances and timed scheduling of the various power sources.;;;
12/596,654;France;France;Structure (1) for mounting, on a building wall, at least one frame (50) consisting of a rectangular framework (51), comprising a carcass (2) made of at least two uprights (3) and at least two crossbars (4) assembled so as to form at least one rectangular underframe (15) adapted for receiving a frame (50), and means for fixing at least one frame on the carcass, each upright (3) having a central core (31) bordered by two side wings (32, 33) comprising recesses (38, 39) for receiving the crossbars (4). Each crossbar (4) has a central core (40) and side wings (41, 42) comprising recesses in line with the uprights (3) at the intersections between the crossbars (4) and the uprights (3) in such a way that the wings of the uprights (3) and the crossbars (4), extending on the inner periphery of the rectangular underframe (15), form a projecting border on which a frame (5) may be fitted. Wall provided with a structure of this type on which panel-holding frames are mounted.;;;
12/597,005;;Germany;The invention relates to a device for mounting solar modules/solar panels on props that are introduced into the ground of the mounting location, wherein supports that can be connected on top of or on the props are arranged by means of fastening means that allow vertical compensation and/or lateral compensation for deviations of the introduced props from the perpendicular, wherein the fastening means comprise a rail (3) that can be connected to the prop (2), a T-shaped or L-shaped or U-shaped connecting flange (4) with at least one connector (8) for a support (5), and a rocker bearing (6) that allows the connection between the rail (3) and the connecting flange (4) to be established (FIG. 2).;;;
12/742,421;;Australia;This invention concerns an electrical energy supply and distribution system. The system is able to handle both large centralised electricity generation plants, as well secondary energy sources which are becoming increasingly important. These sources may or may not be connected to deliver electrical energy to a 50 Hz AC power distribution grid. The system comprises a supply side where multiple electrical energy generators are connected via connections ports, involving conditioning circuitry, into a single DC electrical energy source. This energy source may be supplied to a common inverter system to convert it to AC for transmission on over a power grid. A rectifier may take the AC power from the grid and delivers it to loads. Whether an AC grid in involved or not, on the delivery side energy is delivered to multiple loads via connection ports involving conditioning circuitry. Any of the generators or loads may be taken offline or connected back into the system at will.;;;
12/715,791;Japan;Japan;A watertight connection includes a male side and female side pair of terminal fittings. Each of the terminal fittings is mounted to an end part of an electrical line. Plug housings having male side and female side terminal fittings of two poles are correspondingly mounted, male side-to-male side and female side-to-female side. Insulation members each house a rear end part of a plug housing and an end part of an electrical lines. A sealing material member prevents moisture from penetrating into the insulation member. Openings, which expose the front end part of each plug housing outside of the insulation member, are formed in an inner wall surface of the insulation member. An outer circumferential surface of the rear end part of each of the plug housings is brought into close contact with the sealing material member to couple the plug housings and the insulation member in a watertight state.;;;
12/710,464;Germany;Germany;A solar installation includes at least one solar module. The at least one solar module includes a cover plate and a housing box. The housing box includes housing walls, a frame construction including a substantially L-shaped support profile, the support profile including a transverse leg disposed edge-parallel on a bottom side of the cover plate with a seal interposed therebetween and a longitudinal leg connected to the housing wall. A detent device has at least one upper detent element and one lower detent element for fixing the cover plate on the housing box. A spring-loaded mounting includes at least two spring elements for mounting the cover plate on the housing walls, via the at least two spring elements. The at least two spring elements have a predetermined vertical stroke and are configured to generate a restoring force.;;;
12/525,794;Germany;Germany;A connection and junction box for a photovoltaic solar module having flexible flat conductor bands protruding from the surface of the solar module, wherein the connection and junction box has an insertion mouth at its side in mounting state facing the solar module, for at least one of the flexible flat conductor bands of the solar module, as well as comprising a housing for attaching to the solar module, and a connection device for the flexible flat conductor band, positioned in the housing, the connection device has a deflection arm and an electrical contact clamp, which is actuated when attaching the box to the solar module for bending and contacting the flat conductor band.;;;
12/543,559;Taiwan;Taiwan;A combined frame for a photovoltaic module has four connecting beams and four connectors. The connecting beams are connected to each other and each connecting beam has a body, a basal panel and two miter faces. The body has a mounting segment and a connecting segment. The basal panel is formed on and protrudes from the connecting segment and has two free opposite ends. The miter faces are respectively formed obliquely on the free opposite ends of the basal panel. The connectors are connected to the connecting beams and each connector has a corner hub and two inserting bars. The corner hub has two inner adjacent surfaces, two outer adjacent surfaces and a mounting recess. The inserting bars are respectively formed on and protrude from the inner adjacent surfaces of the corner hub and are respectively mounted in the connecting segments of two adjacent connecting beams.;;;
12/757,686;Germany;Germany;A connecting device for connection to an electrical connection system of a photovoltaic solar module. The connecting device having a connector housing, at least one current-carrying component, and a plurality of diode bodies. The connector housing is positionable on the solar module, with at least one current-carrying component located in the connector housing. The plurality of diode bodies connect together with each other into a diode chain. The diode chain connects with at least one current-carrying component, and includes at least a first and second diode body, each being connected with a common diode lead.;;;
12/785,773;Israel;Israel;A junction box used for making electrical connections to a photovoltaic panel. The junction box has two chambers including a first chamber and a second chamber and a wall common to and separating both chambers. The wall may be adapted to have an electrical connection therethrough. The two lids are adapted to seal respectively the two chambers. The two lids are on opposite sides of the junction box relative to the photovoltaic panel. The two lids may be attachable using different sealing processes to a different level of hermeticity. The first chamber may be adapted to receive a circuit board. The junction box may include supports for mounting a printed circuit board in the first chamber. The second chamber is configured for electrical connection to the photovoltaic panel. A metal heat sink may be bonded inside the first chamber. The first chamber is adapted to receive a circuit board for electrical power conversion, and the metal heat sink is adapted to dissipate heat generated by the circuit board.;;;
12/786,894;Israel;Israel;A device for attaching a junction box to a photovoltaic. The photovoltaic panel has a photovoltaic side and a non-photovoltaic side. The device includes a bracket with a first side attachable to the junction box and a second side attachable to the non-photovoltaic surface of the photovoltaic panel. A central fastener is attachable at one end to the bracket and a plate is adapted for connecting to the other end of the central fastener and for mounting on the photovoltaic side of the photovoltaic panel. One or more rotatable spacers, connectible to the central fastener, may be located on the non-photovoltaic side of the photovoltaic panel. One or more fixed spacers may be located on the non-photovoltaic side connectible to the bracket.;;;
12/818,305;;Germany;A method and an apparatus for setting up synchronization, with a power grid, of an inverter having a photovoltaic generator as a primary energy source is disclosed. The inverter is supplied with the energy from an additional energy source connected in parallel with input terminals of the inverter, wherein the additional energy source is a DC energy source operated independent from the primary energy source. The frequency, phase relationship and output voltage of the inverter supplied from the additional DC energy source are matched to the frequency, phase relationship and output voltage of the power grid, whereafter the primary energy source is connected to the inverter. With this method, an inverter dimensioned for a permissible open-circuit voltage can also be used under operating conditions, without requiring modifications of the circuitry of the primary energy source.;;;
12/495,908;;Spain;An exemplary system for energy optimization in photovoltaic generators comprises a plurality of primary photovoltaic generators, a plurality of secondary photovoltaic generators, and a plurality of inverters. The secondary photovoltaic generators each comprise a plurality of photovoltaic generator blocks. The inverters are configured to convert direct voltage/current into alternating voltage/current. A first switching system is operable to selectively couple outputs of the primary generators with inputs of the inverters. A second switching system is operable to selectively couple outputs of the generator blocks with the outputs of the secondary generators. A control system is operable to automatically control the first switching system and the second switching system. An exemplary method comprises operating the control system to automatically control the two switching systems to optimize power provided to the inverters. The control system is responsive to data that includes detected and calculated operational, environmental, and historical data.;;;
12/601,493;;Taiwan;A photovoltaic power conditioning system and method is provided. The system includes an isolated DC/DC converter (41), a DC/AC inverter (42), and a sine filter (43). The isolated DC/DC converter (41) receives a DC voltage from a solar cell through a parallel connection structure and converts the DC voltage into another DC voltage and then outputs the converted DC voltage through a series connection structure. The DC/AC inverter (42) converts the DC voltage output from the isolated DC/DC converter into an AC voltage. The sine filter (43) performs sine filtering on the AC voltage output from the DC/AC inverter and outputs the filtered AC voltage. The system employs a topology allowing it to be responsible for part of the output capacity, thereby significantly reducing the required capacity and increasing the system efficiency, so that the system can be applied to small and large-capacity photovoltaic power generation.;;;
12/757,166;;Germany;A photovoltaic inverter having an inverter bridge section, a first output, a second output, and a power switch. The inverter bridge section is operable for converting DC electrical energy into AC electrical energy. The inverter bridge section has an output for outputting the AC electrical energy. The power switch is connected to the output of the inverter bridge section, the first output, and the second output. The power switch is selectively switchable between a first state in which the output of the inverter bridge section is connected to the first output via the power switch and a second state in which the output of the inverter bridge section is connected to the second output via the power switch.;;;
12/709,166;;Canada;Provided is a maximum power point (MPP) tracker for a PV cell inverter, and a PV cell inverter. The MPP tracker decouples output power oscillations from the input power generation and extracts maximum available power from the PV cell. The PV cell inverter uses the MPP tracker and generates a sinusoidal output current from the MPP tracker output. The sinusoidal output current may be fed to a power distribution grid. The PV cell inverter may use a pulse width modulation technique to cancel harmonics in the sinusoidal output current. The circuits use a minimum number of components and avoid use of large electrolytic capacitors.;;;
12/498,478;;Germany;A direct current-direct current (DC/DC) converter operated in the resonant mode of operation for converting a direct input voltage into a direct output voltage with a bridge circuit located on the input side and incorporating switching elements, with a resonance circuit incorporating a resonance inductance and a resonance capacitance as well as with a high-frequency transformer for galvanic separation is disclosed, the transformer incorporates at least one primary winding and at least one secondary winding with at least two winding terminals each. The alternating current (AC) output of the bridge circuit is connected to the primary winding and a rectifier bridge with diodes to the secondary winding. A voltage boosting circuit array is connected downstream of the resonant circuit in such a manner that at least one additionally controllable switching element is contained, which is connected in parallel or in series to at least one additional diode or to at least one diode of the...;;;
12/719,662;;Germany;A power generation system for feeding electrical power from a generation unit into a three-phase grid via three AC terminals is disclosed. The system includes a relay arrangement for disconnecting the system from the grid having at least three relays. Each of the three relays includes a control coil and two switching contacts operated by the corresponding control coil. Each of the AC terminals is connectable to the grid via a first and a second switching contact, each of which is assigned to a different one of the relays. Further disclosed are a relay arrangement and an inverter with a relay arrangement.;;;
12/768,637;;China;A photovoltaic system, a terminal box and a voltage converting device thereof is provided. The terminal box and the voltage converting device have a connector plug or a connector socket, wherein said connector plug and connector socket are electrically connected by plugging. The photovoltaic system comprises a solar module, the terminal box and the voltage converting device, the terminal box and the voltage converting device being electrically connected by plugging the connector plug and connector socket, and the converting device being fixed to the solar module through a support member. With this photovoltaic system, the installation manner, which is free from conducting wires, is convenient, reliable and cost-effective.;;;
12/733,391;;Austria;The invention relates to a method for recognition of the theft of at least one solar module (5) on a photovoltaic unit with an inverter (1) an intermediate circuit (3), a DC-AC converter (4), at least one solar module (5) connected via connector lines (19) and a control device (8). A signal unit (19) which can be connected to the connector lines (9, 10), for generating and transmitting an electrical signal and a device for measuring and analyzing the signal received from the at least one solar module (5) are provided such that conclusions can be drawn about the theft of a solar module (5) from the received signal. According to the invention, reliable recognition of theft of a solar module (5) can be achieved by designing the signal unit (19) for generating varying electrical signals.;;;
12/663,499;;Italy;The system provides for one or more photovoltaic panels (3) or other energy sources, connected to a series of inverters (5) in parallel, the outputs of which are connected to a load (Z) and/or to an electricity distribution grid (7). One of the inverters operates as master unit and generates a power control signal in order to track the maximum power point that can be obtained from the panels (3). The other inverters operate as slave units. The control is performed so that all the inverters absorb a variable quantity of power according to the fluctuations in the power available at the output of the photovoltaic panels (3) or other source subject to fluctuations.;;;
12/788,066;;Israel;"A system for generation of electrical power including an inverter connected to a photovoltaic source including a theft prevention and detection feature. A first memory is permanently attached to the photovoltaic source. The first memory is configured to store a first code. A second memory is attached to the inverter. The second memory configured to store a second code. During manufacture or installation of the system, the first code is stored in the first memory attached to the photovoltaic source. The second code based on the first code is stored in the second memory. Prior to operation of the inverter, the first code is compared to the second code and based on the comparison; the generation of the electrical power is enabled or disabled.";;;
13/148,726;;Poland;The present disclosure relates to a solution enabling to lead out from the front of the photovoltaic module poles (+, −) of the electric wiring of the module's circuit by the use of glass applied in photovoltaics, with holes going through (1, 12) through the front (4) and the rear (3), as well as proper connectors (plugs) (8, 13) which enable to mount the wiring (15). Owing to that, it is possible to introduce a facilitated way of connecting modules by using short wires without connectors, which diminishes the losses of power caused by the earlier solution.;;;
12/847,981;;Germany;The present invention relates to a mounting system (1) for mounting one or more solar panels (P). The mounting system (1) comprises: a plurality of elongate bearing members (10) adapted to be arranged spaced apart and substantially parallel to one another on a rooftop surface, and in particular on an outer sealing membrane (S) of the rooftop, and a plurality of fastening straps (20, 20') for fastening the bearing members (10) to the rooftop surface. Each of the bearing members (10) is adapted for mounting a solar panel (P) or a support frame (F) of a solar panel thereon, and each of the fastening straps (20) is adapted to engage one or more of the bearing members (10) and includes a securing region (21) for securing the strap to the rooftop surface. In this regard, each of the fastening straps (20, 20') is arranged, in use, to extend from one of the bearing members (10), preferably such that the securing region (21) of each fastening strap (20, 20') is outside or beyond a vertical projection of the respective bearing member (10) on the rooftop surface.;;;
12/944,725;China;China;A junction box and a photovoltaic module having a junction box are described. The junction box includes an upper cover having an upper extending wing, a lower cover having a lower extending wing, and a sealant applying thereon to glue the junction box to a solar panel. The upper cover and the lower cover form a U-shaped clamp to clamp the solar panel. The junction box can be firmly fixed on the solar panel with a fixing member or protrusions coupling to trenches formed on the solar panel.;;;
13/138,413;Austria;Austria;The invention relates to a mounting (6) for a dc-ac converter (3) in a photovoltaic system (1), the mounting being designed to detachably accommodate the converter (3). The converter (3) can be connected to at least one solar module (2) and an alternating current supply (4) via at least one connection cable (5). The invention also relates to a method for fitting a dc-ac converter (3) to a mounting (6) of this type. To allow the simple and rapid fitting of the dc-ac converter (3), a first part (8) of a connector (7) for connecting the connection cable (5) of the dc-ac converter (3) and also a device (9) for guiding the converter are provided on the mounting (6), the guide device (9) being designed to automatically bring the first part (8) of the connector (7) into contact with a second part (10) of the connector (7) that is located on the dc-ac converter (3).;;;
12/713,894;Solar electronics and power management; inverter manufacturer;USA;A photovoltaic framed module array apparatus for mounting a first framed photovoltaic (PV) module and a second framed PV module is provided. The photovoltaic framed module array apparatus comprises a first rail. The first rail includes an insert slot for accommodating an insert edge of the first framed PV module, and a capture slot for accommodating a capture edge of the second framed PV module. The capture slot is positioned substantively parallel to the insert slot.;;
12/950,888;;Singapore;This invention generally relates to an integrated photovoltaic roof assembly for constructing a building integrated photovoltaic system commonly known as BIPV. The invention enables the photovoltaic panels to serve as a water proof envelop of a building while generating electricity from the sun. The photovoltaic roof assembly consists of a plurality of solar panels fitted to a lattice mounting structure comprises of perpendicularly interconnected profiles with flushed surfaces and built-in gutters. There are few components required and no restriction on the gradient of the roof. Neither skilled labor nor special tool such as welding is required for installing the integrated photovoltaic roof assembly.;;;
13/108,771;;Liechtenstein;A mounting foot for solar modules is disclosed. The mounting foot includes a base body having at least one stand space with which the mounting foot can be supported on a substrate, an upper support connected to the base body for a first inclined modular panel and a lower support connected to the base body for a second inclined modular panel not coplanar with the first modular panel. The upper support is at a greater distance from a plane spanned by the stand space than is the lower support. Also disclosed is a mounting system having a plurality of such mounting feet and a mounting method.;;;
12/674,837;;Germany;The invention relates to a mounting device for solar wafers (2), comprising at least one comb-like holder (1) having an elongated web (3), on which along the longitudinal extension thereof a plurality of comb elements (4) arranged at equal distances from each other are provided, wherein between the surfaces of neighboring comb elements (4) facing each other at least one recess (5 or 6) is formed, which comprises a contact surface (7) and a guiding surface (8) for the solar wafer (2) to be inserted into the recess (5 or 6). For the secure holding and mounting of the solar wafer in the mounting device, a mounting gap (9) is provided between the neighboring comb elements (4) of the elongated web (3) of the at least one comb-like holder (1), wherein the outer contour (u.sub.S) of said gap comprises the contact surface (7) and the guiding surface (8), having an arbitrary width (b.sub.H) of two recesses (5 and 6) that are offset from each other, the depths (t.sub.1) or (t.sub.2) thereof being smaller than the total depth (t.sub.ges) of each comb element (4), wherein the depth (t.sub.1) and the depth (t.sub.2) together form the total depth (t.sub.ges) of each comb element (4), and the outer contour (u.sub.A1 or u.sub.A2) of the recesses (5 or 6) comprises a groove (10) having a slanted surface section (11) on the web side that is located in a plane (12) running in an inclined manner to the plane (13) of the support surface (7) of the outer contour (u.sub.S) of the mounting gap (9) such that when the bottom edge (21) of the solar wafer (2) and the slanted surface section (11) of the groove (10) of the outer contour (u.sub.A1 or u.sub.A2) become engaged it is glidingly displaced into a predetermined position due to gravity. In said position, upon rotating the comb-like holder (1) about a predetermined acute angle (.phi.) to the vertical line on the support surface (7) of the outer contour (u.sub.S) of the mounting gap (9), the solar wafer (2) is brought with the surface (13) thereof facing the support surface (7) in planar contact with the support surface (7). At the same time, a tolerance (14) between the surface (22) of the solar wafer (2) facing away from the support surface (7) and the guiding surface (8) of the outer contour (u.sub.S) of the mounting gap (9) extending parallel to the support surface (7) is provided in said position.;;;
12/993,003;Australia;Australia;A photovoltaic module mounting system having a rack structure, which includes a mounting rack structure having a rail (5) and two clamps (6) for holding a photovoltaic module (7) by a bolt (3) extending from a press plate (4) on an outer side of the module (7) to one of the clamps (6) mounted in an upper input space (51A) in the rail (5). Entrances (50A and 50B) are provided relatively for each of the two input spaces (51A and 51B) each providing a space to input one of the at least two clamps (6), which are mutual perpendicular. The longitudinal input space (51A) in the upper section of the substantially H shape rail is used to hold the clamp (6) to fix the photovoltaic module (7). The lateral input space (51B) is used to hold the clamp (6) to fix the rail (5) to the pre-location. It has an excellent function on lateral and longitudinal location. And the structure is simple, compact, efficient, adaptable and saves on material.;;;
13/094,924;;Germany;A method for mounting photovoltaic modules includes calculating a structural load of at least one photovoltaic module based on an expected mechanical load so as to determine optimal attachment locations on the at least one photovoltaic module for attachment elements. The attachment elements are disposed at the determined attachment locations so that the attachment elements extend partially over a section of the at least one photovoltaic module. The at least one photovoltaic module is attached to the substructure via the attachment elements.;;;
13/060,418;;Germany;The present invention relates to a thin film solar cell, in particular in strip-like farm, a photovoltaic string assembly comprising at least two solar cells according to the invention, a method of manufacturing a solar cell according to the Invention, a method of electrically connecting at least two solar cells according to the invention and a method of producing a photovoltaic string assembly comprising the solar cells of the invention.;;;
12/911,097;Japan;Japan;"To provide an installation method for installing a photovoltaic module comprising a photovoltaic module, a support structure for supporting the photovoltaic module mounted thereon, a fixing member for fixing the photovoltaic module to the support structure; and a damper placed between a rear surface of the photovoltaic module and a surface of the support structure when the photovoltaic module is fixed to the support structure, using the fixing member.";;;
12/997,267;;Germany;A mounting system for photovoltaic modules includes at least two profile-shaped cross rails arranged parallel to each other and configured to hold several PV modules. Each cross rail includes plane supporting surfaces. The PV module is mounted by placing it onto the at least two cross rails so that the at least two holders lay flat on the plane supporting surfaces of the at least two cross rails. The PV module is then moved in a joining direction perpendicular to the cross rails while lying on the plane supporting surfaces so that either a recess engages with an integrated protrusion or a protrusion engages with an integrated recess. A retaining safety device is disposed between at least one cross rail and its corresponding holder and is configured to counteract a move against the joining direction.;;;
13/143,586;;Germany;A power supply system (SYS) and a photovoltaic device (PVE) intended therefor and comprising a plurality of DC voltage-generating photovoltaic modules (PVM) are proposed, wherein the photovoltaic modules (PVM) for generating a DC voltage (Udc*) exceeding the withstand voltage or dialectric strength (Umodmax) of the photovoltaic modules (PVM) and suitable for the high-voltage DC transmission are connected in parallel or in series to one another, wherein the power supply system (SYS) comprises a converter substation (UFS) that can be connected to a power supply network (SVN) installed for users, and includes a high-voltage DC transmission power line (HGUE) so as to transmit in the high voltage range the DC voltage (Udc*) generated by the photovoltaic device (PVE) to the converter substation (UFS).;;;
