8218344,Niestetal,,Germany,"A bidirectional inverter is disclosed, the inverter including DC terminals and being connectable to a grid via grid AC terminals. The inverter includes a first sub inverter and a second sub inverter, both sub inverters being connected in parallel to the DC terminals, and being connected in parallel to the grid AC terminals by sub inverter AC terminals. Each sub inverter includes a full bridge and a switchable freewheel path, both being configured to drive current between the grid AC terminals in a driving direction, and configured to block a current between the grid AC terminals in a blocking direction opposite the driving direction. The driving direction of the first sub inverter is the blocking direction of the second sub inverter."
8213133,Niestetal,,Germany,"The subject matter of the present invention is a load breaker arrangement (1) for switching on and off a DC current of a DC current circuit in a photovoltaic plant with a semiconductor switching element (4) to avoid a switching arc, there being provided an electronic control unit (5) configured such that one or more signals are received by the control unit, and the load breaker arrangement (1) being configured such that in at least one current-carrying line of the DC current circuit there is galvanic separation by a switching contact that is automatically controllable by the control unit (5) in the switched-off condition and one or more control signals being transmitted to the load breaker arrangement (1) and a semiconductor switching element (4) interrupting the DC current so that the switching contact is de-energized, whereby the signals are flaw signals that are received in case of a flaw in the PV generator, inverter or on the AC side, the DC current circuit being automatically switched on or off by the control signals in case of at least one flaw, said arrangement being configured such that, during switch off, said semiconductor switching element (4) is at first closed in a first step, the switching contacts (K1, K2) of a first switching means are opened in a second step for the DC current to flow through said semiconductor switching element (4), said semiconductor switching element (4) being again opened in a third step and switching contacts (K1, K2) of a second switching means being opened in order to cause galvanic separation to occur and that an additional manually operable load breaker (8) is connected, said manually operable load breaker (8) being a manually breakable DC current connecting system with plug contacts for photovoltaic plants that is provided with an electronic arc quenching system."
8212409,Niestetal,,Germany,"A method of activating a Multi-String inverter for photovoltaic generators (1a, 1b) of a photovoltaic plant (6), the Multi-String inverter incorporating on the input side a separate DC-DC converter (2a, 2b) for each generator string (photovoltaic generator) (1a, 1b) and each output of the DC-DC converters (2a, 2b) being connected in parallel and to an input of a DC-AC converter (3) and the DC-AC converter (3) being connected with an alternating current mains (4) for feeding into the mains aims at improving efficiency. This is achieved in that one or several electrical variables, namely input current, input voltage and/or input power are measured at each DC-DC converter (2a, 2b) and at least one of the DC-DC converters (2a, 2b) changing its operating condition as a function of this measurement when a limit value and/or a range is exceeded in such a manner that its power loss is reduced so that the energy yield of the photovoltaic plant (6) is increased."
8094475,Niestetal,,Germany,"On an inverter for feeding power of a direct voltage source, in particular of a photovoltaic generator (PVG), into an alternating voltage mains (N), with an asymmetrically clocked bridge circuit with at least two first switches (S1, S2) clocked at mains frequency and with at least two second switches (S3, S4) clocked at a higher clock frequency, the efficiency is intended to be improved at low cost. This is achieved in that slow speed switches (S1, S2) of equal temperature stability are utilized for the mains frequency and that fast speed switches (S3, S4) with steeper switching slopes and higher temperature stability are utilized for the higher clock frequency, the fast speed switches (S3, S4) being locally separated from the slow speed switches (S1, S2)."
8138638,Niestetal,,Germany,"The object of the invention is a high-efficiency DC/DC converter, in particular for photovoltaic plants, incorporating a transformerless DC/DC converter operated in the resonant mode of operation for converting a unipolar direct input voltage with an associated positive pole (+) and with a negative pole (−). There is imposed a resonance circuit incorporating at least one resonance inductance and at least one resonance capacitance, each resonance capacitance being connected to a respective one of the rectifier circuit arrangements in such a manner that the bipolar direct output voltage is provided, a voltage boosting circuit arrangement being connected to each resonance capacitance and to the rectifier circuit arrangement."
8169226,Niestetal,,Germany,"The subject matter of the invention is a method of measuring a grounding current of a photovoltaic power system incorporating a photovoltaic inverter, a measurement current being led through two shunts (Rs1, Rs2) disposed at different points, the measurement current being a current that may flow alternatively at two different points at different electric potentials, the current flowing at a potential that differs by at least 50 V from the potential of the point of evaluation, the shunts (Rs1, Rs2) being inserted in such a manner in a current mirror circuit that the voltage drop caused by the measurement in the shunts generates an asymmetry in the current mirror the magnitude of which is proportional to the measurement current, and the measurement current being the grounding current of the photovoltaic power system with optional positive or negative pole grounding."
8194429,Niestetal,,Germany,"An inverter has two input lines; an inverter bridge connected between the input lines and including at least one half-bridge having two normally conductive gate-controlled semiconductor switches; a controller which supplies control voltages to the gates of the semiconductor switches in an operative state of the inverter; and a DC voltage source for supplying an auxiliary control voltage to the gates of the semiconductor switches in an inoperative state of the inverter so as to hold the inverter bridge in a non-conductive state between the input lines. The DC voltage source has a charging unit connected between the input lines in series with a further normally conductive gate-controlled semiconductor switch, and charging a storage unit for electric charge, which is connected to the gate of the further semiconductor switch such that this switch becomes non-conductive, when the storage unit has been sufficiently charged for providing the auxiliary control voltage."
8136783,Mainz,,Germany,"A system for assisting solar power generation contains several racks for fastening power conversion modules. The racks each have a pivot axis and are mounted for pivotal movement about the pivot axis. The racks each have a lever, a movement of the lever causing a respective one of the racks to pivot. A coupling rod is provided on which the levers are each carried for rotation. The coupling rod couple the levers of the racks together and are further coupled to a linear drive unit so that the racks may be caused to pivot together through an action of the linear drive unit. A common mounting configuration mounts the racks so as to have the pivot axis carried on the common mounting configuration. The linear drive unit has a first end hinge-linked to the common mounting configuration and a second end hinge-linked to the coupling rod."
8227942,"Austin, TX",TX,USA,A system and apparatus for interconnecting an array of power generating assemblies includes a cable assembly having a plurality of continuous conductors and a plurality of cable connectors electrically coupled to the continuous conductors. The continuous conductors are configured to receive inverter AC power generated by inverters and deliver the combined AC power to an AC grid or other power sink. The cable connectors are configured to mate with corresponding connectors of the inverters to deliver the AC power to the continuous conductors.
8207637,"Austin, TX",TX,USA,A system and apparatus for interconnecting an array of power generating assemblies includes a cable assembly having a plurality of continuous conductors and a plurality of cable connectors electrically coupled to the continuous conductors. The continuous conductors are configured to receive inverter AC power generated by inverters and deliver the combined AC power to an AC grid or other power sink. The cable connectors are configured to mate with corresponding connectors of the inventers to deliver the AC power to the continuous conductors.
8174856,"Austin, TX",TX,USA,"An apparatus, device, and system for generating an amount of output power in response to a direct current (DC) power input includes a configurable power supply, which may be electrically coupled to the DC power input. The configurable power supply is selectively configurable between multiple circuit topologies to generate various DC power outputs and/or and AC power output. The system may also include one or more DC power electronic accessories, such as DC-to-DC power converters, and/or one or more AC power electronic accessories such as DC-to-AC power converters. The power electronic accessories are couplable to the configurable power supply to receive the corresponding DC or AC power output of the configurable power supply."
8193788,"Austin, TX",TX,USA,"An apparatus, device, and system for generating an amount of output power in response to a direct current (DC) power input includes a configurable power supply, which may be electrically coupled to the DC power input. The configurable power supply is selectively configurable between multiple circuit topologies to generate various DC power outputs and/or and AC power output. The system may also include one or more DC power electronic accessories, such as DC-to-DC power converters, and/or one or more AC power electronic accessories such as DC-to-AC power converters. The power electronic accessories are couplable to the configurable power supply to receive the corresponding DC or AC power output of the configurable power supply."
8207630,North Andover MA,MA,USA,"Techniques for DC-to-AC conversion are disclosed, and may be embodied in a solar inverter device that can operatively couple to a power grid. The device includes a photovoltaic (PV) stack including series-connected PV modules. Each PV module is associated with a capacitor for storing output of that PV module. A positive terminator circuit switches a negative end of the PV stack to ground during positive half of grid cycle, and a negative terminator switches a positive end of the PV stack to ground during negative half of grid cycle. A connecting branch couples each PV module output to a common bus, each branch including control circuitry configured to selectively couple the corresponding PV module output to bus. During a first half of grid cycle, some of the capacitors discharge to the grid while a balance of the capacitors charge in preparation for discharge during a second half of grid cycle."
8191320,"San Rafeal, CA",CA,USA,"A photovoltaic panel clamp includes an upper and lower section. The interface between the assembled clamp halves and the module edge is filled by a flexible gasket material, such as EPDM rubber. The gasket preferably has small, finger like protrusions that allow for easy insertion onto the module edge while being reversed makes it more difficult to remove them from the module once installed. The clamp includes mounting posts or an integral axle to engage a bracket. The clamp also may include a locking tongue to secure the clamp to a bracket."
8156697,"San Rafeal, CA",CA,USA,"A solar array mounting system having unique installation, load distribution, and grounding features, and which is adaptable for mounting solar panels having no external frame. The solar array mounting system includes flexible, pedestal-style feet and structural links connected in a grid formation on the mounting surface. The photovoltaic modules are secured in place via the use of attachment clamps that grip the edge of the typically glass substrate. The panel mounting clamps are then held in place by tilt brackets and/or mid-link brackets that provide fixation for the clamps and align the solar panels at a tilt to the horizontal mounting surface. The tilt brackets are held in place atop the flexible feet and connected link members thus creating a complete mounting structure."
8220210,"San Jose, CA",CA,USA,"A photovoltaic (PV) module including a PV device and a frame. The PV device has a PV laminate defining a perimeter and a major plane. The frame is assembled to and encases the laminate perimeter, and includes leading, trailing, and side frame members, and an arm that forms a support face opposite the laminate. The support face is adapted for placement against a horizontal installation surface, to support and orient the laminate in a non-parallel or tilted arrangement. Upon final assembly, the laminate and the frame combine to define a unitary structure. The frame can orient the laminate at an angle in the range of 3°-7° from horizontal, and can be entirely formed of a polymeric material. Optionally, the arm incorporates integral feature(s) that facilitate interconnection with corresponding features of a second, identically formed PV module."
8234824,"San Jose, CA",CA,USA,"A photovoltaic (PV) module assembly including a PV module, a deflector, and a clip. The PV module includes a PV device and a frame. A PV laminate is assembled to the frame, and the frame includes a support arm forming a seat. The deflector defines a front face and a rear face, with the clip extending from either the trailing frame member or the rear face of the deflector. In a mounted state, the deflector is nested within the seat and is releasably mounted to the trailing frame member via the clip. In some embodiments, the support arm forms a second seat, with the PV module assembly providing a second mounted state in which the deflector is in a differing orientation/slope, nested within the second seat and releasably mounted to the trailing frame member via the clip."
8093757,"Los Gatos, CA",CA,USA,"The present invention is a system for providing power from solar cells whereby each cell or cell array is allowed to produce its maximum available power and converted by an operatively connected DC/DC converter. Each cell or cell array has its own DC/DC converter. In one form the system for providing power from solar cells includes one or more solar generators wherein each of said solar generators has one to nine solar cells; a maximum power tracker operatively associated with each solar generator, each of said maximum power tracker includes a buck type DC/DC converter without an output inductor, each of said maximum power trackers are operatively connected in series with each other; an inductor operatively connected to the series connected maximum power trackers; and means for providing electrical power from the inductor to load means, wherein each of said maximum power trackers is controlled so that the operatively associated solar generator operates at its maximum power point to extract maximum power available. "
8102074,"Los Gatos, CA",CA,USA,"Apparatuses and methods are disclosed for regulating or limiting the voltage output from solar modules connected in series such that the voltage on a string bus connecting those solar modules does not exceed regulatory or safety limitations. This can be accomplished via a controller, local management units (for down converting solar module voltage output), or a combination of the two."
8192233,"Berwyn, PA",PA,USA,"A connector assembly for a photovoltaic module includes a locator having a support rib configured to hold a buss of the photovoltaic module, and a connector housing holding a contact. The connector housing is configured to be mounted to the photovoltaic module over the locator such that the contact is mated to the buss in a press-fit connection."
8128044,"Albuquerque, NM",NM,USA,"A system for removably and adjustably mounting a device on an object is provided. The system for removably and adjustably mounting a device on an object, according to the present invention, includes an apparatus and method useful for removably and adjustably mounting one or more photovoltaic modules on an object such as a pole or roof, and includes one or more triple track rails. Also included are one or more connector brackets that are demountably attachable to the one or more triple track rails and to the object."
8226061,"Wayne, MI",MI,USA,"A bracket is disclosed for attaching solar panels to roof structures. The bracket may comprise first, second and third planar portions, the first and third portions generally parallel to each other, and the second planar portion disposed at an oblique angle with respect to first and third portions. The first portion may have a plurality of elongated stiffening members disposed at oblique angles with respect to a longitudinal axis of the bracket. Gussets may be provided across the transition between the first and second portions, and the transition between the second and third portions. The gussets and stiffening members are shaped, sized and oriented to enhance the strength of the bracket. The bracket may have a drain hole to allow water to pass through the bracket, and a plurality of fastener holes are provided to enable the bracket to attach to a variety of different solar panels and roof structures."
8189352,"Fisciano, Italy",,Italy,"The present invention concerns a single stage inverter device for power converters, comprising switching means (M1-M4) capable to periodically connect an energy source, in particular a photovoltaic one, to an electric network or grid, the switching means (M1-M4) being controlled by controlling electronic means operating according to a single switching cycle control of the switching means (M1-M4), the operative and circuit device parameters being such to fulfill a series of constraints simultaneously optimizing both the maximum power point tracking or MPPT (Maximum Power Point Tracking) and the output power factor or PF-out (Power Factor-output) for one or more operation conditions. The present invention further concerns the related method of controlling and the related method of scaling such device."
8177566,Detmold,,Germany,"A connector apparatus connects the flat electrical conductors of a photovoltaic panel with a plurality of insulated electrical output conductors, respectively. The terminal portions of the flat conductors are bent into electrical engagement with corresponding blade contacts mounted on the photovoltaic panel. A plurality of resilient first electrical contacts are clamped in electrical engagement with the flat conductor bent portions, respectively, and a plurality of second electrical contacts are connected with the output conductors, respectively. An electrical circuit including a plurality of diodes is connected between the first and second electrical contacts. In order to dissipate the heat generated by the diodes, the diodes are mounted on a heat conducting plate that transmits the heat toward the photovoltaic panel. A cover member formed of heat conducting material is adhesively secured to the panel to enclose the connector arrangement, thereby to also transfer the diode-generated heat to the panel."
8159178,"Livermore, CA",CA,USA,"A control strategy for distributed power generation modules in a power system that varies the line frequency or voltage according to a predetermined pattern to cause a PV inverter to modify its power output and thereby avoid overcharging a battery. When the power system operates in islanded mode, the AC load demand can be lower than the available energy from the PV array, causing the battery to become overcharged. To avoid this scenario, a hybrid inverter executes a pattern generator algorithm that varies the line frequency or voltage linearly, exponentially or any mathematical function or look-up tables. The PV inverter executes a pattern detection algorithm that detects the linear, exponential, or any mathematical function or look-up table change in the line frequency. In response, the PV inverter modifies its power output until an overcharging condition of the battery is removed. The line frequency/voltage can be varied within the anti-islanding limits."
8109048,"San Rafael, CA",CA,USA,"A photovoltaic (PV) module framing and coupling system enables the attachment of PV modules to a roof or other mounting surface without requiring the use of separate structural support members which attach directly to and span between multiple PV modules in a formed PV array. The inventive apparatus provides a parallel coupling for securely interlocking the outside surfaces of parallel frame members together in a side to side arrangement to form an array with improved structural load distribution. The inventive coupling member may attach to a slot in the frame at substantially any position along the length of the frame thereby enabling the interconnection of adjacent PV modules along both an x and y axis. The inventive apparatus may further provide a rotating portion and locking portion for coupling to frame attachment, mounting brackets for direct connection to a mounting surface, grounding teeth for the automatic creation of a reliable two axis grounding matrix, and a rapid twist-lock   engagement means for reliably interlocking and aligning PV modules in the array."
8145327,"(Durham, NC)",NC,USA,"A system of electrical modules includes a plurality of modules, including power modules, control modules, and output modules. Power modules provide power for powering one or more control and output modules. Control modules provide control signals to one or more output modules. Output modules perform predefined functions responsive to receiving power from a power module and/or a control signal from a control module. All of the modules have like mating connectors and like connector wiring. This arrangement forms a system bus across any given plurality of modules, when those modules are serially interconnected in a daisy chain. In at least one embodiment, the mating connectors and the connector wiring are standardized across the system such that any module can be coupled to any other module, and the ordering of the modules in the daisy chain is not fixed."
8136310,"(Santa Rosa, CA)",CA,USA,"A system and method for mounting photovoltaic solar panels onto a roof. The system includes first and second strut rails spaced from the roof employing a series of standoffs, the strut rails having a length, cross section, a base and side walls, side walls terminating with first and second turned in edges. First and second mounting fixtures are attached to the photovoltaic solar panels which are of a type and geometry enabling the solar panels to be removably appended to the strut rails. The first and second mounting fixtures can be applied to the photovoltaic solar panels before being elevated to a roof."
8196369,"(Boston, MA)",MA,USA,"A building integrated thermal electric hybrid roofing system is disclosed. The system comprises a plurality of metal battens having a longitudinal channel mounted horizontally onto a plurality of wooden battens, a thermal tubing containing liquid mounted on the longitudinal channels, a plurality of solar electric roof tiles mounted on the plurality of metal battens and connected in series to form a string, an inverter connected to each of the strings, a heat exchanger connected to the thermal tubing, and a pump connected between the thermal tubing and the heat exchanger. The plurality of solar electric roof tiles generates DC electricity from solar energy and the inverter converts the DC electricity to AC electricity to feed to a utility grid. The plurality of metal battens collects the solar energy and converts into thermal energy through running the liquid which is extracted to the heat exchanger resulting in producing domestic hot water."
8136311,"(Camas, WA)",WA,USA,"Disclosed is an apparatus for mounting equipment or solar photovoltaic structures to roofs where the apparatus base plate engages the roof surface directly, creating a water resistant seal, without the need for flashing. The base plate upper surface includes an upwardly projected portion that is circumscribed by a groove. The base plate lower surface includes a counterbore. Both the counterbore and the groove are disposed to receive annular seals. A threaded fastener is received and seated the upwardly projected portion top surface and feeds through the counterbore, securing the base plate to the roof structure and creates a water resistant seal by compressing the lower annular seal and by creating surface-to-surface contact with the roof and portion of the base plate. An inwardly threaded cover portion engages the upwardly projected portion either directly or through an intermediary, creating a water resistant seal over the fastener."
8201382,"(Boston, MA)",MA,USA,"A building integrated thermal electric hybrid roofing system is disclosed. The system comprises a plurality of metal battens having a longitudinal channel mounted horizontally onto a plurality of wooden battens, a thermal tubing containing liquid mounted on the longitudinal channels, a plurality of solar electric roof tiles mounted on the plurality of metal battens and connected in series to form a string, an inverter connected to each of the strings, a heat exchanger connected to the thermal tubing, and a pump connected between the thermal tubing and the heat exchanger. The plurality of solar electric roof tiles generates DC electricity from solar energy and the inverter converts the DC electricity to AC electricity to feed to a utility grid. The plurality of metal battens collects the solar energy and converts into thermal energy through running the liquid which is extracted to the heat exchanger resulting in producing domestic hot water."
"11/046,201",,,Japan,"A photovoltaic power generation system comprises: a rectangular- or square-shaped solar cell module M including one or more solar cell elements 5; first and second racks 101, 102 assembled to opposite sides of the solar cell module M, respectively; and a weight member 104 disposed at a predetermined place of the first rack 101 and/or the second rack 102. The system is adapted to be held to place by means of the weight member 104 in order that the solar cell module M may not be blown away by the wind. Therefore, the system may be used simply by placing the system on an installation surface such as a flat roof. This results in the reduction of the number of assembly steps involved in installation works and the reduction of fabrication costs and time. Thus is achieved cost reduction."
"10/743,683","(Malibu, CA)",CA,USA,A solar assembly comprising two components: a multi-functional solar collecting apparatus and a mounting embedment integrated with building construction material. The mounting embedment component is affixed to a building frame structure using standard construction techniques and receives the multi-functional solar collecting apparatus that is secured with fasteners. The multi-functional solar collecting apparatus converts solar energy to electrical energy using a photovoltaic grid mounted on a copper plate that provides even temperature dispersion across the plate and acts as a thermal radiator when the apparatus is used as a radiant cooler; and a plurality of interconnected heat transfer tubes located within the apparatus enclosure disposed on the plane below the copper plate but conductively coupled to the copper plate for converting the solar energy to thermal energy in a fluid disposed within the heat transfer tubes.
"10/835,737","(Pleasanton, CA)",CA,USA,"The present invention relates generally to an easy-to-assemble building structure with a mountable frame for mounting solar panels, solar water heating panels, fuel cells or any other renewable energy device and more particularly relates to a gazebo or a storage space or an overhang used for purposes of mounting solar panels."
"10/896,755","(Montreal, CA",CA,USA,"An arrangement for mounting a solar panel to a surface, the arrangement including a frame for supporting a solar panel, and at least one support structure and mounting structure for mounting the frame to a surface. The support structure is preferably a wing-like structure that may be pivoted outward from frame, and mounting structure is preferably a suction cup that can be attached to the wing-like structure to mount the solar panel to a surface."
"11/011,674","(Frederick, MD)",MD,USA,"A photovoltaic unit suitable for installing on a support structure comprising a photovoltaic module having a light receiving top side, and a bottom side opposite the top side, and a support substrate attached to the bottom side of the module, the support substrate comprising a plurality of ridges and at least one trough."
"10/864,711","(Chico, CA)",CA,USA,"An indoor photovoltaic energy system to provide a renewable energy source for buildings located in urban areas or other locations where there is insufficient land or roof area for mounting a sufficient number of photovoltaic panels to general a significant amount of electric energy. This concept is especially beneficial for multi-story buildings with a low ratio of roof space or available ground space per square foot of building space. This system uses standard indoor electric lighting fixtures as well as any available natural light through windows, skylights or other building openings for the light source that is converted to electric power. The direct current electric power generated by the photovoltaic panels is converted to more usable alternating current electric power by an inverter."
"10/516,646",Eindhoven,,Netherlands,In a solar power system a boost converter is used comprising a choke and a transformer. Alternately the choke is boosted in a first time interval while power transfer is taking place in a second time interval by means of the transformer. When the input voltage supplied by a solar panel is increased the first time interval is decreased while the second time interval is increased. As a result the boost converter can handle a wide range of input voltages.
"10/748,587","Schenectady, NY",NY,USA,"A transformerless photovoltaic system that may benefit from inverter topologies more suitable for ripple current cancellation techniques is provided. In one exemplary embodiment, the system may combine basic modules of straightforward inverter topologies to meet requirements for higher power applications and may comprise a bipolar photovoltaic array, and a full-bridge inverter electrically coupled to the bipolar photovoltaic array. The full bridge inverter may comprise first and second inverter legs that may be arranged to energize two phases of a grid electrically coupled to the photovoltaic system. In one exemplary embodiment, switching signals applied to switching devices in each of the first and second inverter legs may be adjusted relative to one other to reduce ripple current therein, thereby reducing the size of components used by the system."
"11/140,261","Berkeley, CA",CA,USA,"A fire resistant PV shingle assembly includes a PV assembly, including PV body, a fire shield and a connection member connecting the fire shield below the PV body, and a support and inter-engagement assembly. The support and inter-engagement assembly is mounted to the PV assembly and comprises a vertical support element, supporting the PV assembly above a support surface, an upper interlock element, positioned towards the upper PV edge, and a lower interlock element, positioned towards the lower PV edge. The upper interlock element of one PV shingle assembly is inter-engageable with the lower interlock element of an adjacent PV shingle assembly. In some embodiments the PV shingle assembly may comprise a ventilation path below the PV body. The PV body may be slidably mounted to the connection member to facilitate removal of the PV body."
"11/315,327",Osaka,,Japan,A support system for installing a photovoltaic power generator with photovoltaic modules comprising: calculation means for calculating an installation area of the modules on the basis of geographic information.
"11/400,022","Memphis, TN",TN,USA,A photovoltaic module for installation with roof tiles on a sloping roof. The photovoltaic module includes a photovoltaic panel; a frame surrounding the panel; and attachment structure for allowing the panel and the frame to be attached to a sloping roof in an interlocking and overlapping fashion with roof tiles while allowing adjustment of the location of the panel and the frame along the slope of the sloping roof.
"11/192,324",Cambridge,,Canada,A solar panel overlay for mounting on an underlying roof deck comprises a substrate and at least one row of photovoltaic cells on the substrate. The photovoltaic cells define a solar collecting surface having an appearance mimicking that of the underlying roof deck. A solar panel overlay assembly comprising a plurality of interconnect solar panel overlays is also provided.
"10/931,183","(Nevada City, CA)",CA,USA,A system for mounting photovoltaic cells on a surface and utilizing the energy produced therefrom. Several cells are connected in series to produce DC power. The DC power is converted to AC power suitable for use in utility lines. The cells are pigmented to ensure efficient collection of available radiation.
"10/855,254","(Berkley, CA)",CA,USA,A mounting system is provided for solar modules with a compressable retention structure for solar modules. The retention structure may interleave a upper and lower rail that provides a shelf or other support structure in order to hold a solar module or panel in an operative position. The upper and lower rails may be compressed towards one another in order to cause the support structure to retain the solar modules or panels.
"11/326,271","(San Rafeal, CA)",CA,USA,"An apparatus for mounting an article to a roof includes a base plate, threaded stud, lag bolts, spacer, and flashing. The base plate includes bolt holes to accommodate the lag bolts to secure the base plate to the roof. The threaded stud is secured to and extends vertically from the base plate. The spacer is inserted over the stud so that the stud passes through an aperture in the spacer, and is secured by a nut. The spacer acts as a lift for mounting an article up off the roof, thereby permitting drainage. The spacer includes a recess to accommodate the head of a lag bolt. The wrap-around flashing is captured between the base plate and spacer, creating a water free environment underneath the assembled unit. The flashing slides up underneath the roofing shingles to prevent water from penetrating the structure, and includes a lip to accommodate the base plate, and a detent to accommodate the bolt heads beneath it."
"11/400,720","(Bend, OR)",OR,USA,An inverter design with makes use of an integrated power module in place of discrete transistors. The use of an integrated power module facilitates the creation of a field replaceable component consisting of the power module and a circuit board with control and other circuitry.
"11/400,786","(Bend, OR)",OR,USA,"Disclosed herein is a grid interactive inverter capable of multiple modes of operation including: a normal mode for transferring DC power to a utility grid, a constant AC current mode for limiting inverter output, a constant DC voltage mode used for DC testing, and a PV array simulation mode for testing of other inverters in the manufacturing process."
"11/243,522","Palo Alto, CA",CA,USA,Solar cell modules and mounting methods are disclosed. A solar cell module includes one or more photovoltaic (PV) cells arranged in a substantially planar fashion. Each PV cell has a front side and a back side. The PV cells are adapted to produce an electric voltage when light is incident upon the front side. A rigid back plane is attached to the PV cells such that the back plane provides structural support from the back side. The rigid back plane includes a structural component having a plurality of voids.
"11/533,094","Philadelphia, PA",PA,USA,An integrated solar roofing system for installation on a roof surface and for converting solar energy into electrical energy. The system comprises a first row of photovoltaic (PV) roofing tiles having a plurality of electrically interconnected PV cells. The roofing tiles comprise a first tab that extends from the tile base and has at least one mounting hole. The first tab exposes a first electrically conductive material on the first side of the first tab. The roofing tiles further comprise a second tab located on the second side of the tile base and having at least one mounting hole extending through the second tab and tile base. The second tab exposes a second electrically conductive material on the second side of the tile base. The first tab of each roofing tile in the first row is at least partially superposed over the second tab of an adjacent roofing tile aligning the mounting holes so that the roofing tiles are in electrical series communication along the first row. The system further comprises a second row of PV roofing tiles partially overlapping the first row such that the first and second tabs of the first row are concealed.
"11/558,659",(Dusseldorf),,Germany,"The present invention relates to a method for establishing a sensor network having multiple sensor nodes, sensor nodes being able to connect to one another to transmit sensor data to a central receiving node, and information, in particular time information, being in stored in every sensor node from other neighboring sensor nodes lying in the reception area of a sensor node, on the basis of which a sensor node determines when to connect to another sensor node, initial information in the sensor node (S2) being formed by information from a mobile installation device (MGW), which is transmitted into a new sensor node (S2) during the installation thereof, the information particularly being provided in the form of a table."
"11/515,094",(Guang Zhou),,China,The device disclosed herein is a double jointed mounting for a solar panel which enables the solar panel to move so that its orientation with the sun is optimal for the collection of sunlight for the subsequent conversion to electrical energy. The double jointed mounting consists of a mount housing which contains two ball and socket joints located at either end of the mount housing. The solar panel can rotate independently about either ball and socket joint to maintain the optimal position for the collection of solar energy.
"11/711,522",(Bath),,Great Britain,"A solar roof tile comprising an elongate unit whose length is a multiple of the length of a standard roof tile so that it may be substituted for a corresponding number of such tiles, and comprises an elongate trough-shaped member which is adapted to house a heat exchanger including fluid conduits, and a co-operating cover-plate which includes an aperture adapted to receive a transparent cover for the trough-shaped member, or a photovoltaic collector."
"11/804,698",(London),,Great Britain,"Apparatus is provided for securing solar energy collection devices to a roof. A plurality of rails (103, 104) are provided. Each rail is attachable to a roof (102) at mutually displaced positions and defines a rail slot (702, 915). Attachment devices (917) are provided, each configured to engage with a rail slot (702, 915) such that in a first condition the devices are free to move along the slot and in the second condition the devices are secured within the slot. The attachment devices (917) include an engaging portion (919) that protrudes from the slot to engage with a solar energy collection device."
"11/581,062","(Bend, OR)",OR,USA,"Disclosed herein is a three-phase, grid interactive inverter capable of multiple modes of operation including: a normal mode for transferring DC power to a utility grid, a constant AC current mode for limiting inverter output, a constant DC voltage mode used for DC testing, and a PV array simulation mode for testing of other inverters in the manufacturing process."
11/639428,"Santa Clara, CA",CA,USA,A photovoltaic (PV) module includes a plurality of PV cells and a plurality of reconfigurable interconnects which electrically interconnect the plurality of PV cells.
"11/465,787","Palo Alto, Ca",CA,USA,"Methods and devices are provided for improved large-scale solar installations. In one embodiment, a junction-box free photovoltaic module is used comprising of a plurality of photovoltaic cells and a module support layer providing a mounting surface for the cells. The module has a first electrical lead extending outward from one of the photovoltaic cells, the lead coupled to an adjacent module without passing the lead through a junction box. The module may have a second electrical lead extending outward from one of the photovoltaic cells, the lead coupled to another adjacent module without passing the lead through a junction box. Without junction boxes, the module may use connectors along the edges of the modules which can substantially reduce the amount of wire or connector ribbon used for such connections."
"12/134,040",Philadelphia. PA,PA,USA,"A method of manufacturing a photovoltaic roofing tile for installing on a roof surface and converting solar energy into electrical energy includes the steps of forming a generally flexible photovoltaic laminate, the laminate including a photovoltaic layer including plurality of electrically interconnected photovoltaic cells and a photovoltaic circuit electrically connecting the photovoltaic cells, inserting the laminate into a tile mold and injecting a molten thermoplastic material into the tile mold to form and fixedly attached a tile base to the laminate."
"12/090,358",(Dusseldorf),,Germany,"The invention relates to a solar power system comprising a plurality of mounting supports (50), a plurality of photovoltaic modules (1) mounted on the mounting supports (50), a plurality of holding elements (60, 100) for holding the photovoltaic modules (1) on the mounting supports (50) and a plurality of electric connecting elements (60) for electrically interconnecting the photovoltaic modules, and wherein the electric connecting elements (60) comprise two electrically contacting connecting plugs (40-43, 70-74) which can be plugged together and which are designed such that they are plugged together with the mounting movement of the respective photovoltaic module when mounting it on a mounting support (50). According to the invention the photovoltaic modules (1) are each bordered at the edge at least in sections by a holding frame (10) made of a plastic, wherein mechanical connecting means (30) and at least one connecting plug (40-43, 70-74) are integrated in the holding frame (10) and wherein the mechanical connecting means (30) each interact with an associated holding element (60, 100) in a positive fitting manner."
"12/090,358",(Dusseldorf),,Germany,"The invention relates to a solar power system comprising a plurality of mounting supports (50), a plurality of photovoltaic modules (1) mounted on the mounting supports (50), a plurality of holding elements (60, 100) for holding the photovoltaic modules (1) on the mounting supports (50) and a plurality of electric connecting elements (60) for electrically interconnecting the photovoltaic modules, and wherein the electric connecting elements (60) comprise two electrically contacting connecting plugs (40-43, 70-74) which can be plugged together and which are designed such that they are plugged together with the mounting movement of the respective photovoltaic module when mounting it on a mounting support (50). According to the invention the photovoltaic modules (1) are each bordered at the edge at least in sections by a holding frame (10) made of a plastic, wherein mechanical connecting means (30) and at least one connecting plug (40-43, 70-74) are integrated in the holding frame (10) and wherein the mechanical connecting means (30) each interact with an associated holding element (60, 100) in a positive fitting manner."
